,amount,transaction_time,location,customer_age,card_type,purchase_category
9030,1104.06,23030,15,20,3,5
9031,3632.16,23031,20,30,2,2
9032,6097.83,23032,48,54,0,2
9033,5271.0,23033,47,21,1,2
9034,2995.25,23034,21,55,0,1
9035,9144.59,23035,0,49,3,0
9036,4645.75,23036,2,33,2,2
9037,3545.84,23037,25,53,0,2
9038,7703.04,23038,26,18,3,1
9039,7520.4,23039,10,46,1,3
9040,4926.51,23040,24,57,0,1
9041,9878.69,23041,4,55,3,2
9042,9737.09,23042,12,24,0,1
9043,151.47,23043,12,36,3,2
9044,3225.46,23044,23,56,0,4
9045,6405.8,23045,30,33,2,4
9046,9533.87,23046,4,49,0,2
9047,5734.64,23047,21,24,3,3
9048,6771.54,23048,2,56,0,3
9049,8883.83,23049,42,23,0,4
9050,5848.94,23050,3,20,0,3
9051,6283.09,23051,6,35,1,4
9052,5489.58,23052,45,41,0,5
9053,1412.15,23053,34,25,3,0
9054,9826.08,23054,42,37,2,3
9055,20.89,23055,48,25,3,4
9056,7175.1,23056,24,34,1,5
9057,2517.24,23057,43,42,3,1
9058,1479.92,23058,17,63,1,0
9059,8720.41,23059,44,52,3,1
9060,8567.57,23100,34,50,3,0
9061,8016.29,23101,39,68,0,0
9062,9694.77,23102,19,25,1,4
9063,3544.2,23103,29,68,2,4
9064,5309.16,23104,2,49,1,4
9065,9749.82,23105,2,38,2,2
9066,1407.72,23106,15,66,0,3
9067,5210.64,23107,27,44,2,1
9068,6109.14,23108,28,22,3,0
9069,8711.33,23109,14,20,2,5
9070,4691.75,23110,37,54,3,1
9071,8445.4,23111,27,40,0,4
9072,1544.11,23112,9,53,0,5
9073,2281.3,23113,37,32,1,2
9074,5639.58,23114,4,68,0,0
9075,4405.78,23115,48,36,2,4
9076,4603.76,23116,5,52,0,2
9077,2864.17,23117,35,64,0,2
9078,4373.5,23118,40,33,2,5
9079,3632.12,23119,43,39,3,0
9080,3659.34,23120,13,56,0,5
9081,9486.7,23121,39,22,0,0
9082,6566.5,23122,38,70,3,5
9083,676.27,23123,38,28,3,5
9084,8994.55,23124,25,47,2,0
9085,7380.76,23125,12,39,2,5
9086,9934.36,23126,0,32,3,2
9087,6870.49,23127,27,44,0,4
9088,7219.13,23128,21,65,3,0
9089,2022.65,23129,12,29,1,1
9090,5013.59,23130,21,37,1,3
9091,7548.6,23131,9,48,2,2
9092,1300.07,23132,11,57,3,5
9093,6067.67,23133,21,57,0,4
9094,7869.21,23134,4,65,2,2
9095,5204.8,23135,34,21,3,2
9096,3970.35,23136,24,40,3,3
9097,5147.89,23137,1,29,2,4
9098,9376.22,23138,30,66,0,1
9099,1069.15,23139,35,32,2,0
9100,4208.64,23140,19,61,2,5
9101,2454.48,23141,47,30,2,4
9102,7666.87,23142,42,64,1,1
9103,1691.47,23143,25,60,2,0
9104,8916.09,23144,15,64,3,4
9105,320.97,23145,19,37,0,1
9106,6431.82,23146,14,48,0,1
9107,7228.49,23147,21,39,0,1
9108,3773.67,23148,25,18,0,5
9109,6230.88,23149,31,69,1,3
9110,2806.71,23150,30,67,2,3
9111,4597.87,23151,33,66,0,2
9112,8388.05,23152,17,70,1,2
9113,2932.43,23153,48,54,0,4
9114,5168.37,23154,26,22,1,5
9115,995.58,23155,7,48,0,2
9116,9822.08,23156,42,53,1,3
9117,1932.77,23157,10,30,2,4
9118,34.85,23158,8,40,2,2
9119,4034.52,23159,1,64,2,5
9120,8435.81,23200,14,44,0,3
9121,2144.23,23201,48,30,2,0
9122,9666.4,23202,46,59,3,2
9123,9148.43,23203,26,42,3,2
9124,873.65,23204,22,35,0,2
9125,931.8,23205,32,20,3,1
9126,8121.52,23206,13,58,0,2
9127,9234.0,23207,8,58,1,3
9128,7984.31,23208,14,60,1,2
9129,912.38,23209,13,41,2,4
9130,5413.41,23210,44,51,3,3
9131,1504.32,23211,31,39,0,1
9132,7791.6,23212,37,50,1,0
9133,8864.68,23213,49,53,2,0
9134,8235.05,23214,10,22,2,1
9135,8218.81,23215,47,24,1,1
9136,5635.63,23216,16,52,2,0
9137,4149.05,23217,49,41,3,1
9138,5492.11,23218,26,40,3,1
9139,8361.4,23219,20,46,1,5
9140,9336.31,23220,7,48,0,5
9141,9279.23,23221,12,23,0,0
9142,2363.31,23222,29,48,1,3
9143,4607.08,23223,8,19,3,4
9144,1452.67,23224,0,46,1,0
9145,6541.1,23225,44,46,0,0
9146,1199.28,23226,20,41,0,5
9147,6250.49,23227,45,48,1,4
9148,9458.94,23228,46,45,2,1
9149,279.48,23229,37,45,0,2
9150,1523.53,23230,21,26,1,0
9151,1720.92,23231,33,47,1,4
9152,4720.55,23232,36,22,3,2
9153,8276.97,23233,37,21,2,2
9154,575.57,23234,17,69,2,3
9155,7087.21,23235,8,63,1,0
9156,7967.79,23236,32,42,3,0
9157,9785.15,23237,48,24,1,3
9158,3170.42,23238,12,20,0,2
9159,2734.6,23239,12,36,1,2
9160,7996.54,23240,13,29,0,3
9161,5426.11,23241,5,67,3,1
9162,6381.24,23242,7,66,3,2
9163,565.73,23243,25,20,2,1
9164,8886.83,23244,39,33,3,3
9165,2812.87,23245,15,19,1,0
9166,4665.49,23246,3,48,0,0
9167,4471.82,23247,11,31,2,3
9168,3236.38,23248,47,63,3,4
9169,2602.31,23249,16,64,0,5
9170,6274.93,23250,17,40,1,5
9171,4457.25,23251,34,32,3,5
9172,4969.03,23252,47,53,1,2
9173,3145.61,23253,9,42,0,4
9174,5937.55,23254,20,51,2,5
9175,783.17,23255,38,27,3,3
9176,8187.25,23256,47,50,1,3
9177,8650.3,23257,17,22,0,2
9178,5412.46,23258,38,38,0,1
9179,6858.05,23259,12,57,1,4
9180,8431.5,23300,44,47,1,0
9181,7491.98,23301,15,52,2,1
9182,4633.06,23302,24,19,2,2
9183,672.43,23303,6,18,3,3
9184,5836.02,23304,4,64,2,2
9185,3210.85,23305,24,47,0,5
9186,6029.26,23306,20,59,0,3
9187,5582.69,23307,27,53,0,1
9188,3031.97,23308,9,42,3,0
9189,5104.18,23309,0,25,1,2
9190,6089.16,23310,41,45,2,2
9191,7124.95,23311,34,56,3,5
9192,3912.16,23312,46,18,1,0
9193,4055.82,23313,4,21,3,3
9194,5503.78,23314,9,70,3,2
9195,5060.22,23315,44,51,3,4
9196,5509.44,23316,35,38,3,0
9197,4438.51,23317,25,33,2,0
9198,2061.58,23318,26,34,3,4
9199,238.31,23319,44,63,2,5
9200,1563.99,23320,0,47,1,2
9201,178.77,23321,34,38,1,2
9202,4795.08,23322,0,38,2,0
9203,801.94,23323,25,21,3,4
9204,2385.58,23324,48,65,1,2
9205,3997.49,23325,30,46,0,1
9206,1096.65,23326,16,37,2,5
9207,1154.02,23327,24,51,1,4
9208,6319.65,23328,36,24,3,5
9209,6682.32,23329,47,34,1,4
9210,288.29,23330,37,37,1,4
9211,8498.75,23331,12,37,1,4
9212,7384.9,23332,15,33,0,2
9213,5476.35,23333,47,66,1,0
9214,8074.73,23334,12,55,3,2
9215,1006.69,23335,31,34,3,2
9216,9284.7,23336,15,35,1,2
9217,6473.94,23337,47,44,2,2
9218,5404.8,23338,9,65,0,5
9219,6439.32,23339,31,56,2,4
9220,8474.87,23340,39,28,1,4
9221,7843.54,23341,36,43,0,1
9222,991.93,23342,15,43,1,1
9223,7672.49,23343,13,29,0,4
9224,8156.64,23344,28,44,2,4
9225,275.26,23345,45,67,3,5
9226,8276.92,23346,4,31,2,1
9227,80.36,23347,28,56,3,5
9228,4023.88,23348,25,40,2,5
9229,7155.53,23349,5,24,3,2
9230,8499.6,23350,17,55,3,3
9231,5963.95,23351,29,62,3,1
9232,8732.03,23352,22,51,1,1
9233,480.28,23353,23,24,3,0
9234,5865.5,23354,3,63,2,1
9235,2202.27,23355,32,70,2,1
9236,7795.56,23356,18,32,3,1
9237,5898.9,23357,20,52,0,3
9238,1448.35,23358,41,32,2,3
9239,5537.26,23359,44,30,3,1
9240,8935.72,23400,27,35,3,1
9241,2246.8,23401,33,62,1,4
9242,9053.84,23402,28,57,0,0
9243,5118.7,23403,8,59,3,3
9244,9297.67,23404,7,37,1,4
9245,4372.22,23405,27,23,1,1
9246,3044.84,23406,27,38,0,3
9247,9022.18,23407,44,39,2,3
9248,9213.99,23408,17,29,3,5
9249,2433.68,23409,28,54,1,5
9250,3168.67,23410,12,65,3,2
9251,4213.02,23411,27,57,0,1
9252,3285.76,23412,49,28,2,5
9253,5115.21,23413,23,47,2,5
9254,4143.52,23414,40,47,3,4
9255,5190.46,23415,2,48,1,1
9256,7298.76,23416,4,61,1,5
9257,2260.61,23417,36,47,2,4
9258,9744.4,23418,11,23,2,1
9259,3389.81,23419,32,30,2,3
9260,6908.26,23420,32,41,0,3
9261,142.56,23421,22,52,1,5
9262,4873.52,23422,23,57,0,4
9263,2368.9,23423,11,56,0,0
9264,1024.6,23424,12,70,1,3
9265,1716.38,23425,41,59,3,4
9266,8055.87,23426,17,44,3,4
9267,8988.99,23427,9,25,1,1
9268,2188.02,23428,8,69,3,0
9269,3235.82,23429,14,43,1,2
9270,3409.23,23430,0,19,3,3
9271,436.65,23431,7,21,1,3
9272,8443.14,23432,11,23,1,3
9273,3189.73,23433,37,31,2,1
9274,6764.43,23434,0,24,1,3
9275,337.02,23435,17,25,1,5
9276,1278.51,23436,37,33,2,3
9277,945.21,23437,0,70,3,4
9278,4789.63,23438,8,68,0,2
9279,6039.01,23439,15,61,3,2
9280,8772.97,23440,40,58,3,3
9281,2234.21,23441,41,49,3,2
9282,2745.75,23442,48,50,3,5
9283,8223.46,23443,38,46,1,0
9284,2641.44,23444,34,22,2,0
9285,3118.68,23445,34,69,3,1
9286,9818.74,23446,33,52,0,2
9287,5378.58,23447,26,48,1,3
9288,1055.66,23448,46,60,3,0
9289,772.74,23449,26,56,3,3
9290,648.28,23450,24,68,3,4
9291,8878.76,23451,6,47,1,0
9292,9510.23,23452,5,60,3,5
9293,6517.49,23453,33,63,0,1
9294,7018.59,23454,11,51,1,2
9295,7527.9,23455,3,59,0,1
9296,9362.73,23456,25,55,1,0
9297,9777.99,23457,35,28,1,0
9298,7934.86,23458,17,54,0,2
9299,8509.81,23459,7,33,0,3
9300,1992.54,23500,40,21,1,5
9301,5362.18,23501,49,54,0,2
9302,4445.26,23502,23,21,1,1
9303,3249.75,23503,3,67,3,4
9304,7503.02,23504,2,46,2,5
9305,8193.16,23505,5,48,2,5
9306,7766.68,23506,25,27,1,5
9307,6021.39,23507,6,70,1,1
9308,7439.11,23508,20,38,0,5
9309,5831.97,23509,34,53,0,4
9310,4384.73,23510,13,37,1,3
9311,8728.39,23511,33,21,3,5
9312,6182.92,23512,8,70,3,1
9313,5381.89,23513,5,68,2,4
9314,8738.37,23514,1,21,1,2
9315,1429.82,23515,36,56,0,4
9316,6391.71,23516,17,59,1,3
9317,3032.51,23517,22,18,0,1
9318,7782.0,23518,14,44,2,1
9319,2677.43,23519,31,29,2,0
9320,4269.25,23520,33,58,3,0
9321,2926.31,23521,8,39,3,3
9322,4126.02,23522,23,19,0,0
9323,4735.56,23523,6,55,0,0
9324,8103.95,23524,15,67,2,0
9325,257.15,23525,5,35,2,3
9326,7615.21,23526,13,44,0,2
9327,2326.71,23527,1,63,2,4
9328,7723.79,23528,2,42,3,0
9329,7259.04,23529,19,60,0,5
9330,4278.46,23530,43,43,2,0
9331,2988.65,23531,37,18,3,4
9332,226.27,23532,16,39,1,2
9333,4325.74,23533,8,18,3,0
9334,9376.94,23534,31,44,3,0
9335,6135.43,23535,5,51,3,5
9336,4802.86,23536,33,54,2,5
9337,7586.24,23537,43,19,1,0
9338,5065.26,23538,15,69,1,4
9339,2091.04,23539,5,29,0,0
9340,1199.06,23540,30,70,0,0
9341,5827.1,23541,23,41,0,1
9342,4987.21,23542,4,65,1,1
9343,4535.53,23543,45,41,0,2
9344,9170.79,23544,12,64,2,4
9345,6018.19,23545,16,28,1,4
9346,7035.98,23546,47,50,0,3
9347,1481.55,23547,4,51,3,3
9348,4397.43,23548,38,67,1,0
9349,1053.56,23549,37,66,2,4
9350,3941.09,23550,15,56,2,2
9351,5600.01,23551,34,47,0,4
9352,7432.96,23552,31,30,3,5
9353,7109.6,23553,20,47,3,4
9354,1375.68,23554,10,58,1,1
9355,8300.36,23555,1,53,2,5
9356,3320.95,23556,19,34,2,2
9357,3689.2,23557,33,19,3,3
9358,7055.16,23558,35,46,2,2
9359,3049.95,23559,17,60,0,0
9360,1645.14,23600,33,18,2,0
9361,8218.24,23601,40,34,3,4
9362,2274.13,23602,11,25,1,2
9363,3007.86,23603,34,55,2,5
9364,3765.39,23604,29,19,1,0
9365,9926.73,23605,34,29,2,0
9366,3734.75,23606,40,35,2,2
9367,5504.4,23607,23,70,3,0
9368,6272.02,23608,2,25,3,3
9369,2550.35,23609,23,44,0,0
9370,2481.91,23610,8,61,3,4
9371,4334.28,23611,0,67,1,1
9372,3896.72,23612,39,24,3,0
9373,9467.87,23613,13,49,3,4
9374,9104.72,23614,46,46,2,1
9375,3005.91,23615,8,26,0,5
9376,7949.14,23616,36,30,3,2
9377,8467.12,23617,39,49,0,2
9378,7093.1,23618,7,54,0,0
9379,3893.87,23619,48,58,2,4
9380,7274.28,23620,17,46,3,3
9381,3460.32,23621,10,66,1,1
9382,6325.57,23622,46,32,0,5
9383,3573.8,23623,44,20,1,0
9384,2841.52,23624,32,54,1,5
9385,832.49,23625,34,18,2,2
9386,6274.84,23626,46,39,3,3
9387,2684.67,23627,39,32,3,4
9388,9319.59,23628,4,69,2,5
9389,9291.59,23629,20,30,1,5
9390,1157.9,23630,16,66,3,0
9391,645.78,23631,19,21,1,5
9392,39.34,23632,12,25,3,0
9393,141.15,23633,40,61,3,3
9394,1624.0,23634,33,55,3,1
9395,1664.19,23635,36,28,1,5
9396,5141.07,23636,43,39,1,3
9397,949.49,23637,2,25,1,1
9398,5649.8,23638,39,51,2,0
9399,727.33,23639,16,45,0,2
9400,8342.95,23640,10,36,2,5
9401,2873.93,23641,3,46,3,4
9402,9984.35,23642,20,19,0,1
9403,2286.99,23643,22,34,2,0
9404,7634.45,23644,22,51,1,5
9405,8379.39,23645,19,41,1,2
9406,6679.79,23646,49,65,2,5
9407,3872.17,23647,28,67,1,2
9408,8894.7,23648,43,38,3,1
9409,7055.28,23649,36,20,3,1
9410,2558.9,23650,30,28,3,0
9411,5628.9,23651,37,31,1,4
9412,6943.01,23652,3,23,3,4
9413,8110.5,23653,2,33,1,3
9414,2885.14,23654,4,67,1,4
9415,7362.08,23655,27,46,1,3
9416,1293.33,23656,8,66,0,5
9417,8105.55,23657,5,67,1,1
9418,8595.69,23658,16,64,0,1
9419,5364.79,23659,23,36,3,5
9420,2893.27,23700,32,63,0,5
9421,6372.85,23701,34,35,1,2
9422,2421.23,23702,4,49,2,5
9423,2020.81,23703,28,25,0,5
9424,9343.04,23704,36,40,0,5
9425,8120.96,23705,32,42,1,0
9426,4253.28,23706,13,40,0,3
9427,8528.89,23707,30,21,2,5
9428,3485.33,23708,12,31,1,3
9429,9328.91,23709,16,70,0,4
9430,305.41,23710,29,48,2,4
9431,7262.83,23711,30,24,0,3
9432,5855.57,23712,2,38,2,1
9433,7073.73,23713,1,65,0,1
9434,1879.77,23714,13,63,1,1
9435,5582.72,23715,44,19,1,4
9436,1894.19,23716,36,18,1,4
9437,3777.34,23717,24,48,1,5
9438,4602.2,23718,9,34,1,5
9439,6001.83,23719,25,53,2,0
9440,3781.76,23720,13,50,0,2
9441,4160.72,23721,3,32,3,3
9442,4360.72,23722,32,50,1,0
9443,788.82,23723,9,27,1,2
9444,1404.1,23724,34,45,3,1
9445,3141.34,23725,21,52,2,5
9446,3947.62,23726,23,27,2,5
9447,2412.7,23727,15,70,2,1
9448,1747.22,23728,18,21,1,1
9449,9501.8,23729,16,23,3,3
9450,330.4,23730,13,27,3,0
9451,7936.4,23731,47,20,0,2
9452,8384.49,23732,2,27,3,0
9453,1345.06,23733,26,63,0,4
9454,6992.49,23734,45,68,3,0
9455,2209.6,23735,26,24,1,1
9456,6141.05,23736,38,38,3,3
9457,5446.74,23737,34,69,0,1
9458,732.98,23738,37,27,3,4
9459,9885.79,23739,14,43,1,4
9460,7254.73,23740,20,29,2,3
9461,9719.77,23741,4,21,2,2
9462,5541.73,23742,28,48,2,5
9463,8912.12,23743,4,60,3,3
9464,4887.34,23744,20,61,0,2
9465,6175.8,23745,25,67,1,2
9466,171.29,23746,19,45,1,3
9467,4748.79,23747,20,61,2,2
9468,4528.87,23748,15,48,0,1
9469,730.95,23749,45,54,1,1
9470,1505.7,23750,23,41,3,5
9471,3051.25,23751,33,63,3,3
9472,8144.38,23752,5,69,0,4
9473,1211.77,23753,46,49,0,5
9474,2944.72,23754,42,38,2,5
9475,6171.65,23755,0,61,2,3
9476,2120.77,23756,46,47,0,4
9477,7770.87,23757,2,24,3,3
9478,3511.11,23758,49,64,1,2
9479,4584.63,23759,35,66,2,4
9480,8516.15,23800,44,50,3,2
9481,9080.58,23801,7,45,1,1
9482,4348.47,23802,6,56,2,4
9483,3078.63,23803,36,68,3,1
9484,8686.85,23804,43,46,0,3
9485,3775.17,23805,39,27,1,1
9486,534.94,23806,27,41,1,1
9487,5500.36,23807,25,19,3,4
9488,2470.87,23808,15,69,2,5
9489,7518.56,23809,5,19,3,0
9490,3802.3,23810,36,45,3,2
9491,674.18,23811,45,56,0,0
9492,5849.72,23812,38,47,3,1
9493,7506.88,23813,8,33,2,3
9494,7353.29,23814,3,45,0,2
9495,6432.03,23815,44,39,2,5
9496,8937.34,23816,12,68,0,5
9497,6340.72,23817,10,50,2,2
9498,3566.59,23818,42,46,1,4
9499,7581.76,23819,26,69,2,2
9500,6397.19,23820,5,63,0,3
9501,4864.82,23821,14,59,1,4
9502,4392.33,23822,10,63,3,1
9503,8509.57,23823,38,55,1,3
9504,2634.45,23824,45,34,1,5
9505,935.89,23825,43,55,2,5
9506,6082.48,23826,14,62,0,1
9507,272.99,23827,43,27,1,5
9508,9273.67,23828,23,60,2,4
9509,9687.77,23829,10,31,0,4
9510,9193.27,23830,30,25,0,3
9511,5480.26,23831,26,58,3,2
9512,34.78,23832,27,40,1,0
9513,1797.22,23833,40,24,1,3
9514,8017.8,23834,35,25,1,4
9515,3439.32,23835,6,18,2,2
9516,7288.79,23836,34,58,3,1
9517,9787.91,23837,20,53,1,2
9518,8319.12,23838,27,23,0,1
9519,7820.14,23839,4,69,2,3
9520,2718.15,23840,29,49,3,4
9521,2892.6,23841,39,50,1,2
9522,6836.63,23842,49,30,0,0
9523,8751.3,23843,16,23,1,2
9524,3999.31,23844,1,32,0,3
9525,1415.41,23845,16,39,2,3
9526,5339.12,23846,10,47,2,4
9527,5364.08,23847,5,22,2,1
9528,5730.9,23848,22,57,1,1
9529,3013.89,23849,34,21,2,2
9530,7552.73,23850,4,55,0,1
9531,9567.45,23851,14,62,1,5
9532,670.39,23852,39,30,3,5
9533,9252.26,23853,7,62,2,4
9534,2767.17,23854,43,67,0,5
9535,7314.84,23855,14,44,3,4
9536,6960.61,23856,3,45,1,3
9537,3744.18,23857,44,64,2,4
9538,4827.2,23858,15,25,3,0
9539,5806.79,23859,44,48,0,5
9540,1987.75,23900,25,44,0,0
9541,3582.41,23901,4,41,0,1
9542,1153.42,23902,38,50,2,1
9543,6969.86,23903,10,50,1,0
9544,5887.72,23904,17,23,2,0
9545,5264.57,23905,19,51,1,1
9546,4670.9,23906,11,68,1,4
9547,8240.76,23907,20,50,2,0
9548,2144.43,23908,28,69,2,1
9549,1348.79,23909,41,70,3,1
9550,6885.15,23910,30,33,2,4
9551,2902.24,23911,35,69,0,1
9552,5835.8,23912,30,47,3,1
9553,2861.29,23913,40,42,2,2
9554,4413.71,23914,42,19,1,4
9555,6509.81,23915,1,44,1,3
9556,4255.01,23916,42,22,1,5
9557,5143.19,23917,8,59,2,3
9558,527.16,23918,24,62,0,5
9559,5288.08,23919,47,46,3,4
9560,3746.02,23920,15,22,0,1
9561,525.47,23921,24,26,3,5
9562,1008.05,23922,45,40,1,0
9563,6970.14,23923,13,39,0,2
9564,4809.43,23924,19,62,0,4
9565,2439.66,23925,47,21,1,2
9566,3127.08,23926,11,46,1,1
9567,5827.15,23927,28,40,0,0
9568,3252.48,23928,22,52,2,3
9569,9383.8,23929,37,34,2,1
9570,2509.2,23930,44,54,0,4
9571,4337.01,23931,22,30,1,2
9572,5353.26,23932,5,57,1,1
9573,1716.59,23933,11,25,0,0
9574,1047.81,23934,2,69,3,2
9575,8003.88,23935,3,60,1,1
9576,4863.99,23936,47,48,2,3
9577,5489.55,23937,40,52,3,3
9578,5492.44,23938,49,28,1,4
9579,982.2,23939,5,44,0,1
9580,6155.24,23940,31,35,3,0
9581,4059.84,23941,14,21,1,3
9582,5249.81,23942,16,68,3,4
9583,4238.21,23943,47,53,2,0
9584,1297.45,23944,3,30,0,2
9585,7612.25,23945,47,35,2,5
9586,8391.11,23946,19,60,0,5
9587,4071.4,23947,32,35,0,1
9588,5483.68,23948,26,37,0,0
9589,8380.15,23949,6,31,1,5
9590,1436.45,23950,49,35,3,3
9591,4283.86,23951,4,21,0,3
9592,5786.08,23952,1,29,3,0
9593,1987.25,23953,29,51,3,2
9594,9245.73,23954,15,51,0,2
9595,7217.65,23955,8,39,1,0
9596,3729.15,23956,47,62,0,5
9597,2640.15,23957,8,38,0,1
9598,7070.22,23958,49,55,3,4
9599,1969.8,23959,2,56,1,2
9600,4048.4,24000,19,23,1,4
9601,537.41,24001,6,21,1,5
9602,1960.42,24002,35,50,0,1
9603,1858.34,24003,49,47,1,2
9604,5027.0,24004,19,46,0,0
9605,8744.04,24005,42,24,3,2
9606,9768.3,24006,42,49,2,1
9607,6916.91,24007,49,38,2,5
9608,3358.02,24008,48,45,3,5
9609,6956.79,24009,10,42,2,3
9610,6756.05,24010,8,64,1,0
9611,9155.97,24011,13,61,1,2
9612,1389.67,24012,4,33,3,2
9613,2890.18,24013,24,38,1,3
9614,964.81,24014,47,49,2,5
9615,2899.87,24015,14,55,2,2
9616,1542.49,24016,36,18,0,5
9617,4043.12,24017,22,30,0,4
9618,4809.19,24018,9,65,2,1
9619,1039.94,24019,13,50,2,0
9620,763.12,24020,48,22,0,4
9621,3204.39,24021,34,52,0,2
9622,5892.35,24022,18,45,2,0
9623,1425.26,24023,25,66,0,3
9624,963.53,24024,28,51,3,3
9625,8600.56,24025,21,30,1,1
9626,4249.9,24026,25,28,3,4
9627,2505.99,24027,29,21,2,4
9628,8489.56,24028,26,18,0,4
9629,5197.87,24029,22,47,2,5
9630,1295.96,24030,45,64,0,0
9631,8530.28,24031,46,31,3,3
9632,2785.97,24032,38,53,1,1
9633,324.76,24033,48,64,1,4
9634,3201.97,24034,35,61,0,2
9635,8691.92,24035,15,43,0,4
9636,5875.19,24036,43,39,1,3
9637,1850.05,24037,32,36,3,2
9638,1769.25,24038,47,32,0,2
9639,3730.66,24039,5,46,3,2
9640,1406.98,24040,3,18,3,5
9641,285.04,24041,20,24,3,0
9642,9609.19,24042,28,25,3,5
9643,7394.21,24043,12,26,3,3
9644,7577.51,24044,3,43,0,0
9645,8504.86,24045,4,69,1,2
9646,1147.58,24046,3,56,2,4
9647,2085.27,24047,40,55,3,1
9648,5346.51,24048,38,29,2,3
9649,2098.67,24049,18,51,2,4
9650,5763.0,24050,4,56,0,4
9651,1932.51,24051,14,47,0,1
9652,6421.01,24052,15,59,0,0
9653,3642.54,24053,9,26,3,1
9654,5175.06,24054,19,26,3,5
9655,9554.02,24055,34,34,2,0
9656,1176.27,24056,38,54,1,5
9657,2154.63,24057,22,46,1,0
9658,2440.14,24058,5,44,3,4
9659,5981.07,24059,4,23,2,4
9660,3362.0,24100,40,57,1,3
9661,8600.58,24101,17,67,1,1
9662,6795.96,24102,42,61,3,1
9663,3339.23,24103,30,32,0,0
9664,2173.62,24104,40,37,1,5
9665,1864.85,24105,4,70,0,5
9666,4003.28,24106,46,52,2,3
9667,7727.43,24107,22,49,3,5
9668,2986.51,24108,14,48,3,1
9669,4432.76,24109,21,59,1,3
9670,7932.58,24110,46,61,0,2
9671,1740.89,24111,30,42,0,0
9672,5840.66,24112,23,20,1,2
9673,4306.18,24113,7,24,0,3
9674,1941.33,24114,3,32,3,5
9675,1746.94,24115,4,24,3,3
9676,554.54,24116,40,19,2,3
9677,8104.3,24117,29,63,3,3
9678,9508.05,24118,47,57,2,4
9679,2482.7,24119,15,52,2,0
9680,7506.04,24120,10,45,3,3
9681,6370.21,24121,14,26,1,3
9682,4740.8,24122,14,34,0,3
9683,9050.06,24123,49,41,3,0
9684,8211.24,24124,23,30,1,0
9685,2774.51,24125,29,23,0,3
9686,5732.76,24126,41,25,0,0
9687,6373.39,24127,24,38,3,0
9688,3611.63,24128,20,66,2,5
9689,6222.09,24129,35,49,2,5
9690,8305.47,24130,45,24,1,4
9691,3568.55,24131,2,52,1,2
9692,8350.04,24132,35,26,0,0
9693,930.23,24133,17,67,0,4
9694,6886.7,24134,0,42,2,3
9695,9972.82,24135,3,39,1,1
9696,9818.55,24136,5,26,0,0
9697,4048.8,24137,14,29,1,0
9698,8142.6,24138,20,47,2,2
9699,5631.58,24139,10,25,3,0
9700,672.69,24140,11,62,2,0
9701,4884.37,24141,38,18,2,0
9702,8973.28,24142,31,43,1,0
9703,9604.81,24143,6,51,0,0
9704,3703.62,24144,0,34,1,0
9705,2470.42,24145,34,44,2,3
9706,6399.41,24146,34,45,1,0
9707,615.18,24147,43,45,3,5
9708,9162.06,24148,34,40,3,0
9709,4170.73,24149,28,44,3,3
9710,1061.21,24150,20,41,0,3
9711,4732.6,24151,26,52,3,4
9712,9926.27,24152,32,34,3,2
9713,2199.56,24153,46,20,3,4
9714,4049.15,24154,32,36,3,1
9715,5820.23,24155,41,29,2,2
9716,3714.99,24156,16,58,3,0
9717,2892.55,24157,0,63,3,4
9718,4420.9,24158,24,55,0,0
9719,9924.37,24159,39,23,2,5
9720,2715.24,24200,29,59,1,3
9721,7649.19,24201,20,21,2,0
9722,4348.68,24202,25,31,1,3
9723,3184.63,24203,30,70,1,4
9724,2340.92,24204,18,46,2,3
9725,2091.7,24205,30,35,2,5
9726,5809.8,24206,30,55,3,5
9727,6897.1,24207,32,46,2,1
9728,9260.07,24208,30,30,3,4
9729,1281.55,24209,5,45,1,0
9730,6341.57,24210,37,37,3,0
9731,7661.07,24211,27,41,3,0
9732,5518.93,24212,47,44,3,0
9733,3397.45,24213,30,49,1,4
9734,2505.92,24214,36,22,2,1
9735,2903.46,24215,48,28,2,4
9736,8775.52,24216,35,70,2,2
9737,7073.67,24217,30,23,1,2
9738,9898.96,24218,10,62,1,2
9739,4943.6,24219,29,28,1,1
9740,5927.98,24220,38,37,2,4
9741,2985.12,24221,23,56,3,0
9742,3394.16,24222,9,53,0,0
9743,827.14,24223,17,64,0,4
9744,6413.13,24224,48,46,3,3
9745,8635.48,24225,3,45,0,1
9746,6981.44,24226,7,58,3,4
9747,4189.29,24227,37,37,3,1
9748,1973.19,24228,46,22,1,0
9749,6256.71,24229,32,38,3,1
9750,9312.89,24230,39,40,2,1
9751,3246.58,24231,37,48,1,1
9752,2132.9,24232,0,65,2,2
9753,6596.89,24233,22,70,2,2
9754,4114.13,24234,1,60,0,2
9755,3291.95,24235,10,26,2,4
9756,7493.34,24236,46,25,1,3
9757,2471.05,24237,16,61,2,1
9758,5781.73,24238,14,33,0,0
9759,4135.46,24239,48,22,2,2
9760,1021.67,24240,25,62,0,0
9761,7309.98,24241,13,57,2,1
9762,1479.68,24242,27,23,1,3
9763,5659.41,24243,43,33,2,1
9764,5906.47,24244,18,55,1,0
9765,2371.28,24245,5,42,0,3
9766,6088.1,24246,21,51,0,4
9767,8895.29,24247,5,33,0,5
